ticker,date,signal,tier,primary_strategy,strategy_name,strategies_active,n_signals,hold_days,exit_date,current_price,entry_lo,entry_hi,target,stop_loss,reward_pct,risk_pct,rr_ratio,dir_prob,win_rate_hist,rsi_14,adx_14,macd_histogram,rel_volume,net_foreign_flow_5d,hurst_60d,t25_risk_val,t25_risk_label,garch_sigma,vwap_deviation,strat_PRICE_DOWN_15_MA20,strat_RSI_OVERSOLD,strat_PRICE_DOWN_15_20D,strat_DMI_WAVE,strat_SAR_MACD,strat_BOLLINGER,strat_VOLUME_EXPLOSION,strat_UPTREND,strat_STOCH_RSI
DCM,2022-09-15,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2022-09-29,30.9,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,61.7,29.1,0.0297,1.28,-0.54,0.99,8.73,CAO,48.64,4.03,0,0,0,1,0,0,0,0,0
DCM,2023-06-22,BUY,3,SAR_MACD,SAR × MACD Histogram,['SAR_MACD'],1,20,2023-07-20,21.66,0,0,0,0,-100.0,100.0,-1.0,70.6,70.6,67.7,20.8,0.0608,2.2,7.48,0.99,4.85,TRUNG BÌNH,27.0,5.1,0,0,0,0,1,0,0,0,0
DCM,2023-06-28,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2023-07-12,22.16,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,72.0,27.7,0.1306,1.14,-3.18,0.979,4.38,TRUNG BÌNH,24.42,5.35,0,0,0,1,0,0,0,0,0
DCM,2023-07-03,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2023-07-17,22.28,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,67.2,30.1,0.0642,1.23,-1.59,0.99,5.0,TRUNG BÌNH,27.84,4.73,0,0,0,1,0,0,0,0,0
DCM,2023-07-10,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2023-07-24,22.73,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,68.7,33.9,0.058,1.19,-0.96,0.99,4.54,TRUNG BÌNH,25.31,4.77,0,0,0,1,0,0,0,0,0
DCM,2023-07-13,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2023-07-27,23.3,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,71.6,35.1,0.0669,1.27,0.21,0.99,4.5,TRUNG BÌNH,25.1,5.86,0,0,0,1,0,0,0,0,0
DCM,2023-07-18,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2023-08-01,23.5,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,69.6,36.1,0.0495,1.33,-0.66,0.99,4.54,TRUNG BÌNH,25.31,5.16,0,0,0,1,0,0,0,0,0
DCM,2023-07-19,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2023-08-02,23.5,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,69.6,36.9,0.0484,1.05,3.78,0.99,4.4,TRUNG BÌNH,24.54,4.62,0,0,0,1,0,0,0,0,0
DCM,2023-07-31,BUY,2,DMI_WAVE,Lướt Sóng DMI,"['DMI_WAVE', 'UPTREND']",2,10,2023-08-14,25.92,0,0,0,0,-100.0,100.0,-1.0,75.0,70.0,83.5,45.2,0.1445,1.57,0.26,0.99,5.12,TRUNG BÌNH,28.54,10.24,0,0,0,1,0,0,0,1,0
DCM,2023-08-02,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2024-04-10,26.53,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,85.8,48.1,0.2207,1.03,8.81,0.99,5.09,TRUNG BÌNH,28.34,10.88,0,0,0,0,0,0,0,1,0
DCM,2023-08-03,BUY,2,DMI_WAVE,Lướt Sóng DMI,"['DMI_WAVE', 'UPTREND']",2,10,2023-08-17,27.14,0,0,0,0,-100.0,100.0,-1.0,75.0,70.0,87.6,49.3,0.2674,1.14,7.25,0.99,5.19,TRUNG BÌNH,28.9,12.23,0,0,0,1,0,0,0,1,0
DCM,2023-08-04,BUY,2,DMI_WAVE,Lướt Sóng DMI,"['DMI_WAVE', 'UPTREND']",2,10,2023-08-18,26.98,0,0,0,0,-100.0,100.0,-1.0,75.0,70.0,84.5,50.6,0.264,0.95,5.16,0.99,5.05,TRUNG BÌNH,28.11,10.65,0,0,0,1,0,0,0,1,0
DCM,2023-08-07,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2024-04-15,26.98,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,84.5,51.9,0.2391,0.86,8.52,0.99,4.89,TRUNG BÌNH,27.26,9.74,0,0,0,0,0,0,0,1,0
DCM,2023-08-08,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2024-04-16,27.31,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,85.7,52.9,0.2225,0.83,3.61,0.99,4.82,TRUNG BÌNH,26.85,10.27,0,0,0,0,0,0,0,1,0
DCM,2023-08-09,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2024-04-17,27.06,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,80.6,53.9,0.1744,0.48,-1.59,0.99,4.72,TRUNG BÌNH,26.27,8.61,0,0,0,0,0,0,0,1,0
DCM,2023-08-10,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2024-04-18,26.32,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,67.7,52.9,0.0775,1.0,-3.19,0.99,4.95,TRUNG BÌNH,27.6,4.85,0,0,0,0,0,0,0,1,0
DCM,2023-08-11,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2024-04-19,26.9,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,71.6,52.0,0.0391,0.86,-5.81,0.99,5.04,TRUNG BÌNH,28.1,6.47,0,0,0,0,0,0,0,1,0
DCM,2023-08-14,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2024-04-22,27.43,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,74.5,51.8,0.0362,0.58,-0.25,0.99,5.08,TRUNG BÌNH,28.3,7.83,0,0,0,0,0,0,0,1,0
DCM,2023-08-15,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2024-04-23,27.26,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,71.9,51.5,0.0108,0.49,0.45,0.99,4.94,TRUNG BÌNH,27.55,6.34,0,0,0,0,0,0,0,1,0
